Combined_Key,Last_Update,Confirmed,Deaths
Palau,2022-04-21 04:20:46,4279,6
Panama,2022-04-21 04:20:46,769976,8180
Papua New Guinea,2022-04-21 04:20:46,43669,649
Paraguay,2022-04-21 04:20:46,648682,18786
"Amazonas, Peru",2022-04-21 04:20:46,44103,1334
"Ancash, Peru",2022-04-21 04:20:46,127252,7133
"Apurimac, Peru",2022-04-21 04:20:46,39023,1631
"Arequipa, Peru",2022-04-21 04:20:46,213391,10296
"Ayacucho, Peru",2022-04-21 04:20:46,48151,2324
"Cajamarca, Peru",2022-04-21 04:20:46,95936,4456
"Callao, Peru",2022-04-21 04:20:46,146563,10495
"Cusco, Peru",2022-04-21 04:20:46,116890,5166
"Huancavelica, Peru",2022-04-21 04:20:46,25797,1272
"Huanuco, Peru",2022-04-21 04:20:46,52114,2888
"Ica, Peru",2022-04-21 04:20:46,103698,8928
"Junin, Peru",2022-04-21 04:20:46,126142,7470
"La Libertad, Peru",2022-04-21 04:20:46,146659,10940
"Lambayeque, Peru",2022-04-21 04:20:46,105579,9231
"Lima, Peru",2022-04-21 04:20:46,1610130,93053
"Loreto, Peru",2022-04-21 04:20:46,57924,4385
"Madre de Dios, Peru",2022-04-21 04:20:46,17829,849
"Moquegua, Peru",2022-04-21 04:20:46,48428,1624
"Pasco, Peru",2022-04-21 04:20:46,23942,1101
"Piura, Peru",2022-04-21 04:20:46,158426,13088
"Puno, Peru",2022-04-21 04:20:46,65868,4767
"San Martin, Peru",2022-04-21 04:20:46,61828,3160
"Tacna, Peru",2022-04-21 04:20:46,53733,2128
"Tumbes, Peru",2022-04-21 04:20:46,27482,1690
"Ucayali, Peru",2022-04-21 04:20:46,39496,3245
"Unknown, Peru",2022-04-21 04:20:46,1485,50
Philippines,2022-04-21 04:20:46,3683732,59990
Poland,2022-04-21 04:20:46,5987341,115869
Portugal,2022-04-21 04:20:46,3757590,22106
Qatar,2022-04-21 04:20:46,363828,677
Romania,2022-04-21 04:20:46,2885221,65384
"Adygea Republic, Russia",2022-04-21 04:20:46,48989,992
"Altai Krai, Russia",2022-04-21 04:20:46,265321,8563
"Altai Republic, Russia",2022-04-21 04:20:46,34035,607
"Amur Oblast, Russia",2022-04-21 04:20:46,106088,763
"Arkhangelsk Oblast, Russia",2022-04-21 04:20:46,227553,1703
"Astrakhan Oblast, Russia",2022-04-21 04:20:46,115709,2982
"Bashkortostan Republic, Russia",2022-04-21 04:20:46,284174,5586
"Belgorod Oblast, Russia",2022-04-21 04:20:46,128972,2212
"Bryansk Oblast, Russia",2022-04-21 04:20:46,160519,3933
"Buryatia Republic, Russia",2022-04-21 04:20:46,135580,2993
"Chechen Republic, Russia",2022-04-21 04:20:46,43296,1076
"Chelyabinsk Oblast, Russia",2022-04-21 04:20:46,324410,7544
"Chukotka Autonomous Okrug, Russia",2022-04-21 04:20:46,5600,42
"Chuvashia Republic, Russia",2022-04-21 04:20:46,78189,4585
"Dagestan Republic, Russia",2022-04-21 04:20:46,92746,3592
"Ingushetia Republic, Russia",2022-04-21 04:20:46,40635,549
"Irkutsk Oblast, Russia",2022-04-21 04:20:46,290551,8381
"Ivanovo Oblast, Russia",2022-04-21 04:20:46,109715,3070
"Jewish Autonomous Okrug, Russia",2022-04-21 04:20:46,18454,538
"Kabardino-Balkarian Republic, Russia",2022-04-21 04:20:46,61351,1854
"Kaliningrad Oblast, Russia",2022-04-21 04:20:46,167432,1858
"Kalmykia Republic, Russia",2022-04-21 04:20:46,50876,838
"Kaluga Oblast, Russia",2022-04-21 04:20:46,102623,1449
"Kamchatka Krai, Russia",2022-04-21 04:20:46,39426,609
"Karachay-Cherkess Republic, Russia",2022-04-21 04:20:46,45698,979
"Karelia Republic, Russia",2022-04-21 04:20:46,133331,1491
"Kemerovo Oblast, Russia",2022-04-21 04:20:46,160413,2292
"Khabarovsk Krai, Russia",2022-04-21 04:20:46,199474,1531
"Khakassia Republic, Russia",2022-04-21 04:20:46,87236,2401
"Khanty-Mansi Autonomous Okrug, Russia",2022-04-21 04:20:46,208776,2536
"Kirov Oblast, Russia",2022-04-21 04:20:46,150285,1007
"Komi Republic, Russia",2022-04-21 04:20:46,170197,3109
"Kostroma Oblast, Russia",2022-04-21 04:20:46,88083,1353
"Krasnodar Krai, Russia",2022-04-21 04:20:46,256547,10809
"Krasnoyarsk Krai, Russia",2022-04-21 04:20:46,362921,10734
"Kurgan Oblast, Russia",2022-04-21 04:20:46,103183,1410
"Kursk Oblast, Russia",2022-04-21 04:20:46,116090,2437
"Leningrad Oblast, Russia",2022-04-21 04:20:46,184684,3470
"Lipetsk Oblast, Russia",2022-04-21 04:20:46,148425,3664
"Magadan Oblast, Russia",2022-04-21 04:20:46,19726,388
"Mari El Republic, Russia",2022-04-21 04:20:46,44428,1083
"Mordovia Republic, Russia",2022-04-21 04:20:46,66663,1371
"Moscow, Russia",2022-04-21 04:20:46,2754975,43071
"Moscow Oblast, Russia",2022-04-21 04:20:46,967234,14982
"Murmansk Oblast, Russia",2022-04-21 04:20:46,134056,3305
"Nenets Autonomous Okrug, Russia",2022-04-21 04:20:46,7287,100
"Nizhny Novgorod Oblast, Russia",2022-04-21 04:20:46,415177,11426
"North Ossetia - Alania Republic, Russia",2022-04-21 04:20:46,40628,1249
"Novgorod Oblast, Russia",2022-04-21 04:20:46,98482,1014
"Novosibirsk Oblast, Russia",2022-04-21 04:20:46,254997,5573
"Omsk Oblast, Russia",2022-04-21 04:20:46,205485,4310
"Orel Oblast, Russia",2022-04-21 04:20:46,110791,1884
"Orenburg Oblast, Russia",2022-04-21 04:20:46,214190,3945
"Penza Oblast, Russia",2022-04-21 04:20:46,183309,5736
"Perm Krai, Russia",2022-04-21 04:20:46,365031,8742
"Primorsky Krai, Russia",2022-04-21 04:20:46,173104,1934
"Pskov Oblast, Russia",2022-04-21 04:20:46,108916,1810
"Rostov Oblast, Russia",2022-04-21 04:20:46,371215,10842
"Ryazan Oblast, Russia",2022-04-21 04:20:46,118593,3347
"Saint Petersburg, Russia",2022-04-21 04:20:46,1513985,33357
"Sakha (Yakutiya) Republic, Russia",2022-04-21 04:20:46,177064,2106
"Sakhalin Oblast, Russia",2022-04-21 04:20:46,64511,826
"Samara Oblast, Russia",2022-04-21 04:20:46,380300,7770
"Saratov Oblast, Russia",2022-04-21 04:20:46,247076,5917
"Smolensk Oblast, Russia",2022-04-21 04:20:46,129344,3018
"Stavropol Krai, Russia",2022-04-21 04:20:46,195310,7005
"Sverdlovsk Oblast, Russia",2022-04-21 04:20:46,437241,10687
"Tambov Oblast, Russia",2022-04-21 04:20:46,114461,2370
"Tatarstan Republic, Russia",2022-04-21 04:20:46,142352,1953
"Tomsk Oblast, Russia",2022-04-21 04:20:46,128936,812
"Tula Oblast, Russia",2022-04-21 04:20:46,153281,5144
"Tver Oblast, Russia",2022-04-21 04:20:46,159972,2716
"Tyumen Oblast, Russia",2022-04-21 04:20:46,189586,4284
"Tyva Republic, Russia",2022-04-21 04:20:46,44403,351
"Udmurt Republic, Russia",2022-04-21 04:20:46,165298,3805
"Ulyanovsk Oblast, Russia",2022-04-21 04:20:46,201010,4618
"Vladimir Oblast, Russia",2022-04-21 04:20:46,149984,3422
"Volgograd Oblast, Russia",2022-04-21 04:20:46,214245,6809
"Vologda Oblast, Russia",2022-04-21 04:20:46,188149,3746
"Voronezh Oblast, Russia",2022-04-21 04:20:46,377589,8180
"Yamalo-Nenets Autonomous Okrug, Russia",2022-04-21 04:20:46,136339,1040
"Yaroslavl Oblast, Russia",2022-04-21 04:20:46,158191,2736
"Zabaykalsky Krai, Russia",2022-04-21 04:20:46,167586,2328
Rwanda,2022-04-21 04:20:46,129769,1459
Saint Kitts and Nevis,2022-04-21 04:20:46,5561,43
Saint Lucia,2022-04-21 04:20:46,23161,367
Saint Vincent and the Grenadines,2022-04-21 04:20:46,8355,106
Samoa,2022-04-21 04:20:46,6794,13
San Marino,2022-04-21 04:20:46,16076,114
Sao Tome and Principe,2022-04-21 04:20:46,5953,73
Saudi Arabia,2022-04-21 04:20:46,752994,9074
Senegal,2022-04-21 04:20:46,85975,1965
Serbia,2022-04-21 04:20:46,1998776,15940
Seychelles,2022-04-21 04:20:46,41660,164
Sierra Leone,2022-04-21 04:20:46,7681,125
Singapore,2022-04-21 04:20:46,1170970,1319
Slovakia,2022-04-21 04:20:46,2508400,19790
Slovenia,2022-04-21 04:20:46,1000432,6567
Solomon Islands,2022-04-21 04:20:46,12437,139
Somalia,2022-04-21 04:20:46,26485,1361
South Africa,2022-04-21 04:20:46,3746424,100211
South Sudan,2022-04-21 04:20:46,17420,138
"Andalusia, Spain",2022-04-21 04:20:46,1426084,13371
"Aragon, Spain",2022-04-21 04:20:46,412170,4673
"Asturias, Spain",2022-04-21 04:20:46,213558,2661
"Baleares, Spain",2022-04-21 04:20:46,278961,1289
"C. Valenciana, Spain",2022-04-21 04:20:46,1376376,9202
"Canarias, Spain",2022-04-21 04:20:46,344943,1694
"Cantabria, Spain",2022-04-21 04:20:46,132757,798
"Castilla - La Mancha, Spain",2022-04-21 04:20:46,495371,7185
"Castilla y Leon, Spain",2022-04-21 04:20:46,702380,8446
"Catalonia, Spain",2022-04-21 04:20:46,2386700,18924
"Ceuta, Spain",2022-04-21 04:20:46,20140,147
"Extremadura, Spain",2022-04-21 04:20:46,256963,2302
"Galicia, Spain",2022-04-21 04:20:46,603709,3290
"La Rioja, Spain",2022-04-21 04:20:46,94360,915
"Madrid, Spain",2022-04-21 04:20:46,1652454,18366
"Melilla, Spain",2022-04-21 04:20:46,20838,154
"Murcia, Spain",2022-04-21 04:20:46,401507,2226
"Navarra, Spain",2022-04-21 04:20:46,236140,1530
"Pais Vasco, Spain",2022-04-21 04:20:46,681482,6548
"Unknown, Spain",2021-04-25 23:20:49,0,0
Sri Lanka,2022-04-21 04:20:46,663006,16497
Sudan,2022-04-21 04:20:46,62079,4929
Summer Olympics 2020,2022-04-21 04:20:46,865,0
Suriname,2022-04-21 04:20:46,79302,1327
"Blekinge, Sweden",2022-04-21 04:20:46,29545,163
"Dalarna, Sweden",2022-04-21 04:20:46,69365,467
"Gavleborg, Sweden",2022-04-21 04:20:46,73623,687
"Gotland, Sweden",2022-04-21 04:20:46,11382,69
"Halland, Sweden",2022-04-21 04:20:46,104397,438
"Jamtland Harjedalen, Sweden",2022-04-21 04:20:46,32662,168
"Jonkoping, Sweden",2022-04-21 04:20:46,86147,674
"Kalmar, Sweden",2022-04-21 04:20:46,59945,349
"Kronoberg, Sweden",2022-04-21 04:20:46,49317,381
"Norrbotten, Sweden",2022-04-21 04:20:46,48628,395
"Orebro, Sweden",2022-04-21 04:20:46,92283,455
"Ostergotland, Sweden",2022-04-21 04:20:46,94670,806
"Skane, Sweden",2022-04-21 04:20:46,337256,2337
"Sormland, Sweden",2022-04-21 04:20:46,63443,575
"Stockholm, Sweden",2022-04-21 04:20:46,570811,5215
"Uppsala, Sweden",2022-04-21 04:20:46,89191,669
"Varmland, Sweden",2022-04-21 04:20:46,65000,335
"Vasterbotten, Sweden",2022-04-21 04:20:46,56354,316
"Vasternorrland, Sweden",2022-04-21 04:20:46,53248,586
"Vastmanland, Sweden",2022-04-21 04:20:46,75562,478
"Vastra Gotaland, Sweden",2022-04-21 04:20:46,433167,3042
Switzerland,2022-04-21 04:20:46,3596855,13669
Syria,2022-04-21 04:20:46,55785,3150
Taiwan,2022-04-21 04:20:46,40186,856
Tajikistan,2022-04-21 04:20:46,17786,125
Tanzania,2022-04-21 04:20:46,33864,803
Thailand,2022-04-21 04:20:46,4106230,27392
Timor-Leste,2022-04-21 04:20:46,22854,130
Togo,2022-04-21 04:20:46,36971,273
Tonga,2022-04-21 04:20:46,9220,11
Trinidad and Tobago,2022-04-21 04:20:46,142919,3807
Tunisia,2022-04-21 04:20:46,1039532,28533
Turkey,2022-04-21 04:20:46,15007364,98628
"Autauga, Alabama, US",2022-04-21 04:20:46,15757,215
"Baldwin, Alabama, US",2022-04-21 04:20:46,55571,679
"Barbour, Alabama, US",2022-04-21 04:20:46,5658,98
"Bibb, Alabama, US",2022-04-21 04:20:46,6428,103
"Blount, Alabama, US",2022-04-21 04:20:46,14963,243
"Bullock, Alabama, US",2022-04-21 04:20:46,2310,54
"Butler, Alabama, US",2022-04-21 04:20:46,5059,129
"Calhoun, Alabama, US",2022-04-21 04:20:46,32373,624
"Chambers, Alabama, US",2022-04-21 04:20:46,8480,162
"Cherokee, Alabama, US",2022-04-21 04:20:46,5124,86
"Chilton, Alabama, US",2022-04-21 04:20:46,11099,207
"Choctaw, Alabama, US",2022-04-21 04:20:46,2049,36
"Clarke, Alabama, US",2022-04-21 04:20:46,7142,100
"Clay, Alabama, US",2022-04-21 04:20:46,4082,82
"Cleburne, Alabama, US",2022-04-21 04:20:46,3557,69
"Coffee, Alabama, US",2022-04-21 04:20:46,13579,231
"Colbert, Alabama, US",2022-04-21 04:20:46,16318,260
"Conecuh, Alabama, US",2022-04-21 04:20:46,2862,71
"Coosa, Alabama, US",2022-04-21 04:20:46,2964,58
"Covington, Alabama, US",2022-04-21 04:20:46,9323,231
"Crenshaw, Alabama, US",2022-04-21 04:20:46,3807,99
"Cullman, Alabama, US",2022-04-21 04:20:46,24554,365
"Dale, Alabama, US",2022-04-21 04:20:46,12880,231
"Dallas, Alabama, US",2022-04-21 04:20:46,8408,244
"DeKalb, Alabama, US",2022-04-21 04:20:46,18753,326
"Elmore, Alabama, US",2022-04-21 04:20:46,23289,347
"Escambia, Alabama, US",2022-04-21 04:20:46,10015,170
"Etowah, Alabama, US",2022-04-21 04:20:46,28753,647
"Fayette, Alabama, US",2022-04-21 04:20:46,4983,96
"Franklin, Alabama, US",2022-04-21 04:20:46,9864,138
"Geneva, Alabama, US",2022-04-21 04:20:46,6466,163
"Greene, Alabama, US",2022-04-21 04:20:46,1871,48
"Hale, Alabama, US",2022-04-21 04:20:46,4722,106
"Henry, Alabama, US",2022-04-21 04:20:46,4571,75
"Houston, Alabama, US",2022-04-21 04:20:46,25679,505
"Jackson, Alabama, US",2022-04-21 04:20:46,15026,241
"Jefferson, Alabama, US",2022-04-21 04:20:46,184875,2355
"Lamar, Alabama, US",2022-04-21 04:20:46,3727,64
"Lauderdale, Alabama, US",2022-04-21 04:20:46,24114,392
"Lawrence, Alabama, US",2022-04-21 04:20:46,7668,158
"Lee, Alabama, US",2022-04-21 04:20:46,37692,338
"Limestone, Alabama, US",2022-04-21 04:20:46,24930,292
"Lowndes, Alabama, US",2022-04-21 04:20:46,2611,76
"Macon, Alabama, US",2022-04-21 04:20:46,3865,84
"Madison, Alabama, US",2022-04-21 04:20:46,89474,959
"Marengo, Alabama, US",2022-04-21 04:20:46,5188,108
"Marion, Alabama, US",2022-04-21 04:20:46,8123,152
"Marshall, Alabama, US",2022-04-21 04:20:46,27356,391
"Mobile, Alabama, US",2022-04-21 04:20:46,113091,1645
"Monroe, Alabama, US",2022-04-21 04:20:46,5268,80
"Montgomery, Alabama, US",2022-04-21 04:20:46,54882,946
"Morgan, Alabama, US",2022-04-21 04:20:46,36047,514
"Out of AL, Alabama, US",2020-12-21 13:27:30,0,0
"Perry, Alabama, US",2022-04-21 04:20:46,2093,46
"Pickens, Alabama, US",2022-04-21 04:20:46,5257,102
"Pike, Alabama, US",2022-04-21 04:20:46,7505,134
"Randolph, Alabama, US",2022-04-21 04:20:46,5082,74
"Russell, Alabama, US",2022-04-21 04:20:46,10064,91
"Shelby, Alabama, US",2022-04-21 04:20:46,60829,449
"St. Clair, Alabama, US",2022-04-21 04:20:46,25276,415
"Sumter, Alabama, US",2022-04-21 04:20:46,2578,51
"Talladega, Alabama, US",2022-04-21 04:20:46,22323,376
"Tallapoosa, Alabama, US",2022-04-21 04:20:46,11407,234
"Tuscaloosa, Alabama, US",2022-04-21 04:20:46,56053,781
"Unassigned, Alabama, US",2020-12-21 13:27:30,0,0
"Walker, Alabama, US",2022-04-21 04:20:46,18727,443
"Washington, Alabama, US",2022-04-21 04:20:46,3730,59
"Wilcox, Alabama, US",2022-04-21 04:20:46,2886,46
"Winston, Alabama, US",2022-04-21 04:20:46,7566,130
"Aleutians East, Alaska, US",2022-04-21 04:20:46,1090,3
"Aleutians West, Alaska, US",2022-04-21 04:20:46,1690,2
"Anchorage, Alaska, US",2022-04-21 04:20:46,104249,532
"Bethel, Alaska, US",2022-04-21 04:20:46,10126,41
"Bristol Bay, Alaska, US",2022-04-21 04:20:46,0,0
"Bristol Bay plus Lake and Peninsula, Alaska, US",2022-04-21 04:20:46,867,1
"Chugach, Alaska, US",2022-04-21 04:20:46,1978,10
"Copper River, Alaska, US",2022-04-21 04:20:46,964,9
"Denali, Alaska, US",2022-04-21 04:20:46,414,1
"Dillingham, Alaska, US",2022-04-21 04:20:46,1897,11
"Fairbanks North Star, Alaska, US",2022-04-21 04:20:46,27683,138
"Haines, Alaska, US",2022-04-21 04:20:46,626,1
"Juneau, Alaska, US",2022-04-21 04:20:46,8497,21
"Kenai Peninsula, Alaska, US",2022-04-21 04:20:46,17992,106
"Ketchikan Gateway, Alaska, US",2022-04-21 04:20:46,4015,21
"Kodiak Island, Alaska, US",2022-04-21 04:20:46,4991,12
"Kusilvak, Alaska, US",2022-04-21 04:20:46,4059,12
"Matanuska-Susitna, Alaska, US",2022-04-21 04:20:46,34716,241
"Nome, Alaska, US",2022-04-21 04:20:46,6190,5
"North Slope, Alaska, US",2022-04-21 04:20:46,4446,11
"Northwest Arctic, Alaska, US",2022-04-21 04:20:46,4692,14
"Petersburg, Alaska, US",2022-04-21 04:20:46,746,5
"Prince of Wales-Hyder, Alaska, US",2022-04-21 04:20:46,1444,8
"Sitka, Alaska, US",2022-04-21 04:20:46,2483,6
"Skagway, Alaska, US",2022-04-21 04:20:46,166,0
"Southeast Fairbanks, Alaska, US",2022-04-21 04:20:46,2049,20
"Unassigned, Alaska, US",2022-04-21 04:20:46,913,1
"Valdez-Cordova, Alaska, US",2022-04-21 04:20:46,0,0
"Wrangell, Alaska, US",2022-04-21 04:20:46,549,1
"Yakutat, Alaska, US",2022-04-21 04:20:46,551,5
"Yukon-Koyukuk, Alaska, US",2022-04-21 04:20:46,1423,10
"American Samoa, US",2022-04-21 04:20:46,5663,21
"Apache, Arizona, US",2022-04-21 04:20:46,22369,608
"Cochise, Arizona, US",2022-04-21 04:20:46,31452,564
"Coconino, Arizona, US",2022-04-21 04:20:46,43638,472
"Gila, Arizona, US",2022-04-21 04:20:46,17200,379
"Graham, Arizona, US",2022-04-21 04:20:46,11961,176
"Greenlee, Arizona, US",2022-04-21 04:20:46,2216,32
"La Paz, Arizona, US",2022-04-21 04:20:46,5206,143
"Maricopa, Arizona, US",2022-04-21 04:20:46,1275525,17103
"Mohave, Arizona, US",2022-04-21 04:20:46,57401,1435
"Navajo, Arizona, US",2022-04-21 04:20:46,38200,902
"Out of AZ, Arizona, US",2022-04-21 04:20:46,0,0
"Pima, Arizona, US",2022-04-21 04:20:46,254407,3803
"Pinal, Arizona, US",2022-04-21 04:20:46,132295,1645
"Santa Cruz, Arizona, US",2022-04-21 04:20:46,16662,228
"Unassigned, Arizona, US",2022-04-21 04:20:46,0,0
"Yavapai, Arizona, US",2022-04-21 04:20:46,47983,1195
"Yuma, Arizona, US",2022-04-21 04:20:46,62659,1167
"Arkansas, Arkansas, US",2022-04-21 04:20:46,5683,79
"Ashley, Arkansas, US",2022-04-21 04:20:46,5113,66
"Baxter, Arkansas, US",2022-04-21 04:20:46,8771,247
"Benton, Arkansas, US",2022-04-21 04:20:46,66719,842
"Boone, Arkansas, US",2022-04-21 04:20:46,9436,180
"Bradley, Arkansas, US",2022-04-21 04:20:46,2991,49
"Calhoun, Arkansas, US",2022-04-21 04:20:46,960,10
"Carroll, Arkansas, US",2022-04-21 04:20:46,6106,102
"Chicot, Arkansas, US",2022-04-21 04:20:46,2774,60
"Clark, Arkansas, US",2022-04-21 04:20:46,5317,79
"Clay, Arkansas, US",2022-04-21 04:20:46,4112,93
"Cleburne, Arkansas, US",2022-04-21 04:20:46,6447,128
"Cleveland, Arkansas, US",2022-04-21 04:20:46,2261,36
"Columbia, Arkansas, US",2022-04-21 04:20:46,5422,94
"Conway, Arkansas, US",2022-04-21 04:20:46,5467,65
"Craighead, Arkansas, US",2022-04-21 04:20:46,37615,328
"Crawford, Arkansas, US",2022-04-21 04:20:46,15827,248
"Crittenden, Arkansas, US",2022-04-21 04:20:46,14264,226
"Cross, Arkansas, US",2022-04-21 04:20:46,4829,82
"Dallas, Arkansas, US",2022-04-21 04:20:46,1740,31
"Desha, Arkansas, US",2022-04-21 04:20:46,3027,41
"Drew, Arkansas, US",2022-04-21 04:20:46,4680,70
"Faulkner, Arkansas, US",2022-04-21 04:20:46,35072,315
"Franklin, Arkansas, US",2022-04-21 04:20:46,3812,73
"Fulton, Arkansas, US",2022-04-21 04:20:46,2688,90
"Garland, Arkansas, US",2022-04-21 04:20:46,23295,509
"Grant, Arkansas, US",2022-04-21 04:20:46,4462,61
"Greene, Arkansas, US",2022-04-21 04:20:46,15928,172
"Hempstead, Arkansas, US",2022-04-21 04:20:46,4555,66
"Hot Spring, Arkansas, US",2022-04-21 04:20:46,11179,135
"Howard, Arkansas, US",2022-04-21 04:20:46,3761,50
"Independence, Arkansas, US",2022-04-21 04:20:46,10609,210
"Izard, Arkansas, US",2022-04-21 04:20:46,3894,69
"Jackson, Arkansas, US",2022-04-21 04:20:46,6111,62
"Jefferson, Arkansas, US",2022-04-21 04:20:46,18591,276
"Johnson, Arkansas, US",2022-04-21 04:20:46,6815,86
"Lafayette, Arkansas, US",2022-04-21 04:20:46,1296,31
"Lawrence, Arkansas, US",2022-04-21 04:20:46,5299,77
"Lee, Arkansas, US",2022-04-21 04:20:46,2907,59
"Lincoln, Arkansas, US",2022-04-21 04:20:46,4912,68
"Little River, Arkansas, US",2022-04-21 04:20:46,3273,104
"Logan, Arkansas, US",2022-04-21 04:20:46,5118,79
"Lonoke, Arkansas, US",2022-04-21 04:20:46,19888,243
"Madison, Arkansas, US",2022-04-21 04:20:46,3960,61
"Marion, Arkansas, US",2022-04-21 04:20:46,3389,88
"Miller, Arkansas, US",2022-04-21 04:20:46,9555,176
"Mississippi, Arkansas, US",2022-04-21 04:20:46,13568,209
"Monroe, Arkansas, US",2022-04-21 04:20:46,1927,35
"Montgomery, Arkansas, US",2022-04-21 04:20:46,1522,57
"Nevada, Arkansas, US",2022-04-21 04:20:46,2184,45
"Newton, Arkansas, US",2022-04-21 04:20:46,1717,47
"Ouachita, Arkansas, US",2022-04-21 04:20:46,5466,104
"Perry, Arkansas, US",2022-04-21 04:20:46,2513,37
"Phillips, Arkansas, US",2022-04-21 04:20:46,4814,99
"Pike, Arkansas, US",2022-04-21 04:20:46,2616,44
"Poinsett, Arkansas, US",2022-04-21 04:20:46,8022,126
"Polk, Arkansas, US",2022-04-21 04:20:46,4147,148
"Pope, Arkansas, US",2022-04-21 04:20:46,18424,208
"Prairie, Arkansas, US",2022-04-21 04:20:46,1963,43
"Pulaski, Arkansas, US",2022-04-21 04:20:46,103226,1177
"Randolph, Arkansas, US",2022-04-21 04:20:46,5182,88
"Saline, Arkansas, US",2022-04-21 04:20:46,30880,334
"Scott, Arkansas, US",2022-04-21 04:20:46,2293,43
"Searcy, Arkansas, US",2022-04-21 04:20:46,2112,48
"Sebastian, Arkansas, US",2022-04-21 04:20:46,32718,524
"Sevier, Arkansas, US",2022-04-21 04:20:46,5928,75
"Sharp, Arkansas, US",2022-04-21 04:20:46,4631,105
"St. Francis, Arkansas, US",2022-04-21 04:20:46,7148,96
"Stone, Arkansas, US",2022-04-21 04:20:46,2914,67
"Unassigned, Arkansas, US",2022-04-21 04:20:46,26927,0
"Union, Arkansas, US",2022-04-21 04:20:46,9239,176
"Van Buren, Arkansas, US",2022-04-21 04:20:46,3470,62
"Washington, Arkansas, US",2022-04-21 04:20:46,68404,619
"White, Arkansas, US",2022-04-21 04:20:46,22090,291
"Woodruff, Arkansas, US",2022-04-21 04:20:46,1727,31
"Yell, Arkansas, US",2022-04-21 04:20:46,6851,106
"Alameda, California, US",2022-04-21 04:20:46,273090,1832
"Alpine, California, US",2022-04-21 04:20:46,125,0
"Amador, California, US",2022-04-21 04:20:46,9140,86
"Butte, California, US",2022-04-21 04:20:46,39766,408
"Calaveras, California, US",2022-04-21 04:20:46,7646,119
"Colusa, California, US",2022-04-21 04:20:46,4534,21
"Contra Costa, California, US",2022-04-21 04:20:46,203424,1299
"Del Norte, California, US",2022-04-21 04:20:46,6011,50
"El Dorado, California, US",2022-04-21 04:20:46,30039,209
"Fresno, California, US",2022-04-21 04:20:46,254703,2740
"Glenn, California, US",2022-04-21 04:20:46,6566,48
"Humboldt, California, US",2022-04-21 04:20:46,20214,145
"Imperial, California, US",2022-04-21 04:20:46,66723,910
"Inyo, California, US",2022-04-21 04:20:46,4569,56
"Kern, California, US",2022-04-21 04:20:46,243003,2344
"Kings, California, US",2022-04-21 04:20:46,55198,445
"Lake, California, US",2022-04-21 04:20:46,11614,134
"Lassen, California, US",2022-04-21 04:20:46,9847,65
"Los Angeles, California, US",2022-04-21 04:20:46,2855687,31899
"Madera, California, US",2022-04-21 04:20:46,43416,368
"Marin, California, US",2022-04-21 04:20:46,36297,288
"Mariposa, California, US",2022-04-21 04:20:46,3053,34
"Mendocino, California, US",2022-04-21 04:20:46,16191,127
"Merced, California, US",2022-04-21 04:20:46,70900,813
"Modoc, California, US",2022-04-21 04:20:46,997,8
